Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Owner_Type,Kilometers_Driven,Engine_CC,Mileage_Kmpl,Seats,Location,Insurance_Valid,Price_INR
6856,Hyundai,Grand i10,2022,Petrol,Automatic,First,183719,1498,23.3,4,Pune,Yes,949423
6857,Renault,Kiger,2024,Petrol,Automatic,First,33228,1498,21.1,5,Pune,No,1241269
6858,Honda,Jazz,2023,Petrol,Manual,Second,124384,998,16.4,7,Delhi,Yes,1071674
6859,Kia,Sonet,2016,Diesel,Automatic,First,24926,2184,12.2,4,Hyderabad,No,929043
6860,Renault,Kwid,2011,Diesel,Manual,First,99143,1498,22.9,5,Hyderabad,No,530894
6861,Kia,Seltos,2018,Petrol,Automatic,First,248465,1497,13.6,5,Pune,No,663534
6862,Mahindra,XUV300,2022,Petrol,Manual,Third,112989,1497,16.4,5,Pune,No,988350
6863,Renault,Triber,2016,Petrol,Manual,First,181833,1248,27.9,4,Chandigarh,Yes,669012
6864,Kia,Sonet,2018,Petrol,Manual,First,111723,1197,20.4,5,Bengaluru,No,910021
6865,Honda,Amaze,2025,CNG,Automatic,First,35711,998,17.6,7,Delhi,No,1286303
6866,Honda,WR-V,2023,Diesel,Manual,First,147501,2184,14.1,7,Lucknow,No,1100037
6867,Toyota,Glanza,2015,Petrol,Automatic,Second,156274,1248,15.6,5,Chandigarh,No,588795
6868,Honda,Amaze,2015,Diesel,Automatic,First,229334,1997,20.2,7,Bengaluru,No,583688
6869,Hyundai,Grand i10,2018,Diesel,Manual,Third,230374,1197,21.3,7,Ludhiana,No,612570
6870,Mahindra,Scorpio,2016,Electric,Manual,First,53555,1997,23.1,7,Hyderabad,Yes,970383
6871,Tata,Nexon,2024,Petrol,Automatic,First,98860,1997,19.7,7,Bengaluru,Yes,1159095
6872,Tata,Nexon,2022,Petrol,Automatic,First,234492,796,13.0,4,Bengaluru,Yes,856558
6873,Hyundai,Grand i10,2014,Petrol,Manual,First,84853,1497,18.1,5,Pune,Yes,765552
6874,Toyota,Innova,2018,Petrol,Manual,Second,249375,1197,16.0,4,Ludhiana,Yes,604848
6875,Kia,Sonet,2016,Diesel,Automatic,Second,94330,796,18.3,5,Mumbai,No,738605
6876,Hyundai,i20,2024,Diesel,Automatic,Second,154738,1997,21.3,7,Mumbai,Yes,1071704
6877,Mahindra,Thar,2024,CNG,Manual,First,45387,2184,15.5,5,Ahmedabad,No,1242747
6878,Mahindra,XUV300,2018,Diesel,Manual,Third,124273,1497,23.9,4,Ludhiana,Yes,907996
6879,Mahindra,Bolero,2017,Diesel,Manual,Second,37152,1248,18.7,5,Hyderabad,Yes,964835
6880,Maruti,Dzire,2013,Petrol,Automatic,Second,73036,1997,25.9,7,Ludhiana,No,789756
6881,Hyundai,i20,2025,CNG,Manual,Second,236932,1498,21.7,5,Mumbai,Yes,1069402
6882,Tata,Altroz,2018,Diesel,Automatic,First,6997,1197,19.9,7,Hyderabad,Yes,1055492
6883,Tata,Nexon,2019,Petrol,Manual,First,167845,1197,23.0,4,Lucknow,Yes,779087
6884,Hyundai,i20,2019,Diesel,Manual,First,155008,1197,18.7,5,Hyderabad,Yes,877288
6885,Renault,Triber,2020,Diesel,Manual,First,140793,1997,18.1,4,Ahmedabad,Yes,1035980
6886,Toyota,Innova,2012,Petrol,Manual,Second,202654,796,20.8,4,Pune,No,477345
6887,Hyundai,Venue,2016,Petrol,Manual,First,245579,1197,21.8,4,Mumbai,No,543997
6888,Honda,Amaze,2010,Diesel,Manual,First,137551,796,23.4,7,Chandigarh,No,398339
6889,Maruti,Baleno,2011,Petrol,Automatic,First,93153,1498,24.8,5,Mumbai,No,677998
6890,Tata,Punch,2012,Petrol,Manual,First,111024,1997,15.9,7,Bengaluru,Yes,672621
6891,Hyundai,Venue,2010,Diesel,Manual,Second,59317,2184,23.4,7,Hyderabad,No,663446
6892,Maruti,WagonR,2018,CNG,Automatic,First,44971,1197,16.0,7,Hyderabad,No,951015
6893,Honda,Amaze,2014,Petrol,Automatic,Third,241060,1197,24.6,5,Pune,Yes,475212
6894,Maruti,Brezza,2017,Diesel,Manual,First,219467,2184,24.7,4,Hyderabad,Yes,880432
6895,Honda,City,2015,Diesel,Automatic,Second,13227,998,16.6,5,Chandigarh,No,795373
6896,Maruti,Dzire,2023,CNG,Automatic,Third,226196,1498,16.5,5,Hyderabad,Yes,936739
6897,Renault,Kwid,2020,Petrol,Manual,First,65600,1197,25.8,7,Bengaluru,Yes,978446
6898,Kia,Sonet,2015,Diesel,Automatic,First,53614,998,24.2,7,Jaipur,No,734273
6899,Toyota,Urban Cruiser,2020,Petrol,Manual,Second,56207,1248,14.7,5,Ahmedabad,Yes,1035053
6900,Hyundai,Grand i10,2018,Petrol,Manual,Second,34274,1197,19.7,5,Ahmedabad,Yes,1005567
6901,Hyundai,i20,2013,Petrol,Automatic,First,42182,1197,27.3,4,Hyderabad,Yes,724661
6902,Tata,Harrier,2021,Diesel,Automatic,First,202856,1498,14.8,4,Bengaluru,No,924314
6903,Renault,Kwid,2016,Electric,Manual,First,51071,1248,25.1,7,Ludhiana,No,936216
6904,Hyundai,i20,2012,Petrol,Automatic,First,38812,998,18.9,7,Ludhiana,Yes,548241
6905,Tata,Harrier,2012,Petrol,Manual,First,50961,1497,16.9,5,Chandigarh,Yes,719430
6906,Tata,Harrier,2014,Electric,Manual,First,186158,1498,18.5,7,Mumbai,Yes,519129
6907,Hyundai,Creta,2018,Petrol,Automatic,Second,34867,2184,13.0,7,Pune,No,1039415
6908,Mahindra,Thar,2022,Petrol,Manual,First,147961,1248,13.1,4,Chandigarh,No,1040103
6909,Mahindra,Bolero,2014,Petrol,Automatic,First,226714,998,26.2,4,Delhi,No,544895
6910,Toyota,Glanza,2025,Petrol,Automatic,First,73779,1197,24.1,5,Jaipur,No,1148750
6911,Mahindra,XUV700,2023,Diesel,Manual,Second,34668,1497,23.6,4,Delhi,Yes,1249758
6912,Maruti,Brezza,2012,Petrol,Automatic,First,171530,1197,13.9,5,Jaipur,No,597534
6913,Mahindra,XUV700,2011,Petrol,Automatic,First,112953,2184,12.3,7,Pune,Yes,628751
6914,Mahindra,Scorpio,2017,Petrol,Automatic,First,203476,1997,19.7,5,Chandigarh,No,880532
6915,Toyota,Fortuner,2025,Diesel,Automatic,First,240639,1497,21.2,4,Ahmedabad,Yes,963500
6916,Maruti,Brezza,2016,Petrol,Manual,First,155767,796,16.2,4,Lucknow,No,654149
6917,Kia,Sonet,2016,Petrol,Automatic,Second,225928,1497,27.7,7,Lucknow,Yes,749248
6918,Maruti,Swift,2014,Petrol,Manual,First,14165,1498,26.0,4,Bengaluru,Yes,816039
6919,Kia,Seltos,2023,Petrol,Automatic,First,192071,1197,27.3,5,Mumbai,No,900395
6920,Honda,Jazz,2020,Petrol,Manual,Second,25439,1498,15.7,4,Lucknow,No,982146
6921,Hyundai,i20,2021,Petrol,Manual,First,179383,1498,15.2,7,Pune,No,932798
6922,Kia,Sonet,2019,Diesel,Automatic,First,110612,1248,14.5,4,Pune,Yes,860874
6923,Tata,Altroz,2022,Petrol,Manual,First,177088,1248,23.3,4,Jaipur,No,982184
6924,Hyundai,i20,2019,Petrol,Automatic,First,82503,2184,27.8,5,Lucknow,No,987767
6925,Kia,Sonet,2024,Diesel,Automatic,First,208090,1197,12.5,5,Mumbai,Yes,923493
6926,Honda,Amaze,2017,Petrol,Manual,First,194282,2184,14.3,5,Delhi,Yes,912924
6927,Honda,WR-V,2016,CNG,Manual,First,165936,796,14.9,5,Ahmedabad,Yes,712140
6928,Kia,Seltos,2023,Diesel,Automatic,First,194612,2184,20.8,7,Delhi,Yes,1020226
6929,Renault,Triber,2018,Petrol,Manual,First,245354,998,21.9,5,Delhi,Yes,698775
6930,Tata,Punch,2012,Petrol,Automatic,First,62850,1498,27.2,7,Delhi,Yes,718598
6931,Hyundai,Grand i10,2012,Electric,Manual,Second,170121,796,17.6,4,Pune,Yes,506822
6932,Hyundai,Creta,2010,Diesel,Automatic,First,154424,2184,25.0,7,Pune,No,618697
6933,Mahindra,Bolero,2022,Petrol,Automatic,First,209361,1197,24.5,7,Delhi,No,964418
6934,Toyota,Fortuner,2018,Petrol,Manual,First,131767,998,20.2,4,Hyderabad,No,710782
6935,Kia,Carens,2010,CNG,Manual,Second,17506,1497,25.1,5,Bengaluru,No,647301
6936,Hyundai,Grand i10,2010,Petrol,Manual,Second,74914,1248,16.4,7,Lucknow,No,472964
6937,Honda,Amaze,2020,Diesel,Automatic,First,235641,1497,20.7,4,Hyderabad,No,860439
6938,Mahindra,XUV300,2021,Diesel,Automatic,First,68061,1497,19.4,5,Bengaluru,No,1090734
6939,Renault,Kwid,2010,Petrol,Automatic,First,192229,1997,13.1,7,Delhi,Yes,490344
6940,Mahindra,Scorpio,2015,Diesel,Automatic,Second,127912,2184,14.6,4,Pune,No,822543
6941,Tata,Punch,2025,Petrol,Automatic,First,218436,998,20.8,5,Pune,No,972187
6942,Renault,Kwid,2018,Diesel,Manual,Second,164707,1197,27.3,7,Hyderabad,No,851762
6943,Toyota,Glanza,2010,Petrol,Manual,First,178860,2184,13.1,7,Mumbai,No,566337
6944,Toyota,Glanza,2014,Electric,Manual,First,42522,1498,17.7,4,Jaipur,No,769858
6945,Mahindra,Scorpio,2023,Petrol,Manual,First,178419,2184,15.7,7,Chandigarh,Yes,1188211
6946,Hyundai,Creta,2012,Petrol,Manual,First,13412,998,15.7,7,Lucknow,Yes,668573
6947,Tata,Nexon,2023,Petrol,Automatic,First,246903,1497,16.0,5,Delhi,No,1032873
6948,Maruti,Baleno,2012,Petrol,Automatic,First,124857,1497,25.7,5,Bengaluru,Yes,624057
6949,Kia,Carens,2018,Petrol,Manual,First,52306,1197,21.0,7,Ahmedabad,No,852239
6950,Tata,Tiago,2024,Petrol,Automatic,First,161683,1498,21.7,7,Hyderabad,No,1140319
6951,Renault,Kwid,2022,Petrol,Automatic,Second,247639,2184,23.9,4,Jaipur,No,1069132
6952,Renault,Kiger,2018,Electric,Manual,First,82197,2184,18.3,7,Ahmedabad,No,1053657
6953,Honda,WR-V,2012,Petrol,Manual,First,25961,796,14.9,5,Jaipur,Yes,733789
6954,Maruti,Brezza,2011,Petrol,Automatic,First,196480,796,16.7,4,Chandigarh,Yes,439153
6955,Hyundai,Creta,2018,Diesel,Automatic,First,229923,2184,16.6,5,Jaipur,No,809765
6956,Honda,Amaze,2011,CNG,Automatic,First,215951,1497,17.5,4,Ahmedabad,Yes,475200
6957,Mahindra,XUV300,2012,Petrol,Manual,First,46664,796,21.4,4,Mumbai,No,633587
6958,Honda,Jazz,2016,Petrol,Manual,First,90225,1248,20.4,7,Bengaluru,No,694871
6959,Kia,Carens,2020,Diesel,Manual,First,141349,998,22.9,5,Bengaluru,No,885216
6960,Tata,Altroz,2024,Electric,Manual,First,182249,2184,25.1,5,Delhi,Yes,1140230
6961,Mahindra,Thar,2017,Diesel,Automatic,Second,160321,998,25.6,4,Hyderabad,Yes,795818
6962,Tata,Nexon,2022,Diesel,Manual,Second,100318,998,19.5,5,Hyderabad,Yes,989070
6963,Toyota,Fortuner,2015,Petrol,Automatic,First,92444,998,13.5,7,Pune,Yes,671991
6964,Kia,Seltos,2017,Petrol,Automatic,First,83168,1197,16.1,7,Mumbai,Yes,832437
6965,Mahindra,Bolero,2021,Petrol,Automatic,First,217061,1248,15.1,4,Ludhiana,No,963138
6966,Mahindra,Thar,2014,Diesel,Manual,Second,169959,2184,19.7,7,Chandigarh,No,790127
6967,Honda,City,2023,Petrol,Manual,First,168197,1497,24.0,7,Ludhiana,No,1123795
6968,Honda,Amaze,2011,Diesel,Automatic,First,115948,1498,23.2,4,Bengaluru,Yes,500059
6969,Hyundai,Grand i10,2018,Petrol,Automatic,First,70441,796,16.7,4,Ahmedabad,Yes,831021
6970,Mahindra,XUV700,2022,Electric,Manual,Second,5483,1997,25.6,4,Delhi,Yes,1247788
6971,Mahindra,Bolero,2022,Diesel,Manual,First,19795,1997,27.1,4,Lucknow,Yes,1210786
6972,Kia,Sonet,2012,Petrol,Automatic,Second,224568,1498,15.6,5,Jaipur,No,529524
6973,Renault,Triber,2023,Petrol,Manual,First,189294,1197,17.0,5,Pune,No,886157
6974,Maruti,Swift,2024,Diesel,Automatic,First,52426,1497,14.0,7,Mumbai,Yes,1318476
6975,Maruti,Baleno,2020,Petrol,Automatic,First,61319,1248,17.2,4,Delhi,No,1031111
6976,Tata,Punch,2014,CNG,Manual,First,161516,1997,24.4,5,Ahmedabad,Yes,684086
6977,Mahindra,Thar,2022,Petrol,Automatic,First,220814,2184,23.3,4,Lucknow,Yes,957992
6978,Honda,WR-V,2021,Electric,Automatic,Second,248175,796,22.3,4,Ludhiana,Yes,706066
6979,Honda,WR-V,2010,Petrol,Automatic,Second,27920,1997,18.8,4,Mumbai,No,656145
6980,Maruti,Brezza,2011,Petrol,Manual,First,53339,2184,23.0,7,Chandigarh,Yes,665262
6981,Maruti,Dzire,2024,Diesel,Manual,First,233589,2184,22.0,4,Chandigarh,Yes,1026585
6982,Kia,Carens,2012,Diesel,Manual,First,248301,2184,23.7,4,Pune,Yes,616051
6983,Honda,Amaze,2023,Petrol,Manual,Second,42406,1197,27.3,5,Delhi,No,1070387
6984,Renault,Kiger,2024,Diesel,Manual,First,220722,1497,13.0,5,Ludhiana,Yes,1070757
6985,Renault,Triber,2024,Petrol,Manual,First,208213,1997,18.6,7,Delhi,Yes,1108417
6986,Kia,Carens,2013,Petrol,Automatic,First,104503,1197,14.2,4,Ludhiana,No,709684
6987,Hyundai,i20,2021,Petrol,Automatic,First,57687,796,18.3,5,Ahmedabad,Yes,1063666
6988,Toyota,Fortuner,2018,Petrol,Automatic,First,115939,1197,26.1,5,Bengaluru,No,920344
6989,Renault,Kwid,2020,Diesel,Manual,First,180885,2184,28.0,4,Delhi,Yes,1020889
6990,Honda,Jazz,2021,Petrol,Manual,First,110828,2184,23.8,4,Mumbai,No,1113277
6991,Honda,City,2020,Petrol,Manual,First,47540,1197,17.7,4,Lucknow,No,946722
6992,Hyundai,Venue,2017,Petrol,Manual,First,220250,796,23.7,4,Jaipur,Yes,671314
6993,Mahindra,Bolero,2013,Petrol,Automatic,Second,180522,1248,24.2,4,Lucknow,No,629362
6994,Tata,Altroz,2011,Diesel,Manual,Second,83220,1248,14.5,4,Pune,Yes,655495
6995,Honda,City,2013,Petrol,Manual,Second,147159,998,22.3,4,Chandigarh,No,608067
6996,Renault,Triber,2014,CNG,Manual,Second,71744,1197,27.0,7,Jaipur,No,683814
6997,Toyota,Innova,2011,Petrol,Manual,First,175510,998,24.7,7,Chandigarh,No,344806
6998,Renault,Triber,2012,Petrol,Manual,First,205495,1997,16.0,5,Pune,Yes,532350
6999,Renault,Kiger,2021,Diesel,Automatic,First,238406,2184,20.6,5,Hyderabad,No,914733
7000,Tata,Punch,2023,Petrol,Automatic,First,124694,1497,22.1,4,Ludhiana,No,1018500
7001,Renault,Kiger,2016,CNG,Automatic,Second,127289,1498,15.5,4,Mumbai,Yes,714155
7002,Renault,Kwid,2020,Diesel,Manual,First,216183,796,14.4,5,Pune,No,791194
7003,Maruti,Dzire,2025,Petrol,Manual,First,242969,1497,24.1,5,Delhi,Yes,1113309
7004,Honda,Amaze,2016,Diesel,Automatic,Second,152850,1248,14.0,5,Pune,No,701340
7005,Honda,Amaze,2012,Petrol,Automatic,First,150688,1248,27.8,5,Jaipur,Yes,617374
7006,Kia,Carens,2023,Petrol,Automatic,First,193752,1197,24.5,5,Chandigarh,Yes,1016193
7007,Tata,Altroz,2017,Diesel,Manual,First,74681,1248,13.0,7,Ahmedabad,Yes,825771
7008,Maruti,WagonR,2014,Petrol,Manual,First,230422,1997,25.5,5,Jaipur,Yes,629278
7009,Honda,City,2022,Petrol,Manual,First,150371,1997,18.5,7,Delhi,Yes,1032682
7010,Mahindra,XUV300,2016,CNG,Automatic,First,185518,2184,20.1,5,Ahmedabad,No,805997
7011,Renault,Triber,2021,Petrol,Manual,First,184031,998,14.3,5,Lucknow,No,861957
7012,Tata,Tiago,2023,Electric,Manual,First,137395,1997,27.8,7,Mumbai,Yes,1194173
7013,Toyota,Fortuner,2018,Petrol,Manual,First,236296,998,18.4,7,Bengaluru,No,670455
7014,Maruti,Brezza,2012,Electric,Automatic,Second,137387,1997,21.6,5,Bengaluru,No,603700
7015,Kia,Seltos,2021,Petrol,Manual,First,57571,1498,27.7,5,Lucknow,Yes,1146543
7016,Toyota,Glanza,2020,Petrol,Manual,First,220745,1997,15.1,7,Delhi,Yes,954895
7017,Kia,Seltos,2016,Diesel,Automatic,First,95894,1248,27.6,4,Pune,Yes,708628
7018,Maruti,Baleno,2011,Petrol,Manual,First,92848,2184,15.2,4,Hyderabad,Yes,654156
7019,Honda,City,2015,Petrol,Manual,First,82640,2184,13.3,7,Pune,Yes,851466
7020,Hyundai,Verna,2015,Electric,Automatic,First,204840,1498,21.9,5,Mumbai,Yes,702123
7021,Kia,Carens,2010,Petrol,Manual,First,147271,1997,24.9,4,Mumbai,Yes,591004
7022,Honda,WR-V,2020,Petrol,Automatic,Third,31233,1197,21.3,4,Ludhiana,Yes,1011388
7023,Maruti,Brezza,2015,Petrol,Automatic,First,143672,998,18.8,5,Ludhiana,Yes,606456
7024,Renault,Kwid,2010,Diesel,Manual,First,109794,1197,21.9,7,Mumbai,Yes,551464
7025,Maruti,WagonR,2013,Petrol,Automatic,Second,244380,796,18.2,4,Mumbai,No,439523
7026,Kia,Sonet,2016,Petrol,Manual,First,105321,998,25.8,7,Mumbai,No,790584
7027,Toyota,Glanza,2011,Petrol,Automatic,Second,218594,2184,16.0,4,Mumbai,No,514782
7028,Tata,Punch,2023,Petrol,Manual,First,54929,1997,13.2,5,Pune,No,1197545
7029,Honda,Jazz,2013,Electric,Manual,First,47576,1997,14.9,5,Jaipur,Yes,768159
7030,Toyota,Urban Cruiser,2015,Diesel,Automatic,First,102134,1248,17.3,4,Bengaluru,No,816487
7031,Renault,Kiger,2011,Petrol,Automatic,First,205954,796,26.8,7,Jaipur,No,353666
7032,Toyota,Glanza,2020,Petrol,Automatic,Second,23174,2184,28.0,5,Bengaluru,No,1261256
7033,Mahindra,XUV700,2025,Petrol,Automatic,First,249794,2184,18.7,4,Delhi,No,1180631
7034,Honda,Amaze,2025,CNG,Automatic,First,15149,2184,22.4,4,Mumbai,No,1339807
7035,Toyota,Innova,2014,Diesel,Manual,First,17374,1997,16.7,4,Bengaluru,Yes,886020
7036,Toyota,Urban Cruiser,2023,Petrol,Manual,First,202838,796,16.1,7,Chandigarh,Yes,988164
7037,Kia,Carens,2023,Petrol,Manual,First,115484,1497,22.1,4,Delhi,No,1136396
7038,Tata,Nexon,2024,Diesel,Manual,Second,54114,1197,23.1,7,Chandigarh,Yes,1240354
7039,Toyota,Glanza,2025,Petrol,Automatic,Second,107267,1248,12.4,7,Pune,Yes,1085691
7040,Toyota,Glanza,2025,Diesel,Automatic,First,225688,1997,12.7,5,Ludhiana,Yes,1118129
7041,Hyundai,Grand i10,2023,Diesel,Manual,Second,96772,1498,12.3,5,Lucknow,No,1088192
7042,Toyota,Innova,2013,Petrol,Automatic,First,192174,1248,17.3,4,Bengaluru,No,526804
7043,Tata,Tiago,2025,Diesel,Manual,Second,165687,2184,15.6,7,Ahmedabad,No,1246100
7044,Hyundai,i20,2013,Petrol,Automatic,First,234483,1497,13.6,4,Chandigarh,Yes,521488
7045,Kia,Seltos,2012,CNG,Manual,First,56591,998,18.4,4,Ludhiana,Yes,687344
7046,Honda,Amaze,2014,Diesel,Manual,First,45040,1497,27.6,5,Ludhiana,No,739582
7047,Mahindra,Thar,2019,Electric,Manual,Third,122769,1497,13.7,5,Chandigarh,No,934187
7048,Hyundai,Grand i10,2015,CNG,Automatic,First,219689,1197,15.2,4,Hyderabad,No,517218
7049,Tata,Nexon,2020,Petrol,Automatic,First,164117,2184,12.7,5,Ludhiana,No,1023060
7050,Honda,City,2010,Diesel,Manual,Third,61743,1498,25.5,5,Chandigarh,Yes,492219
7051,Tata,Punch,2015,Diesel,Manual,First,235931,1498,12.2,4,Ludhiana,No,671000
7052,Hyundai,i20,2019,Petrol,Manual,First,214851,1498,19.7,7,Ludhiana,Yes,780873
7053,Toyota,Urban Cruiser,2019,Petrol,Automatic,First,244110,2184,20.5,7,Pune,No,855293
7054,Renault,Kwid,2022,Diesel,Manual,First,225423,1497,20.0,7,Lucknow,No,890735
7055,Mahindra,XUV300,2012,Diesel,Automatic,Third,235242,1498,16.0,7,Ludhiana,No,419928
7056,Renault,Kwid,2025,Petrol,Automatic,Second,60706,998,16.1,4,Hyderabad,No,1250792
7057,Tata,Harrier,2012,Diesel,Manual,First,206826,1197,26.5,7,Ahmedabad,Yes,375325
7058,Renault,Triber,2021,Petrol,Automatic,First,194705,796,24.5,7,Ahmedabad,No,916164
7059,Hyundai,Verna,2013,Petrol,Automatic,First,181551,998,23.0,5,Hyderabad,No,616309
7060,Mahindra,XUV300,2021,Petrol,Manual,First,121306,1498,25.1,5,Ludhiana,No,1026392
7061,Toyota,Fortuner,2018,CNG,Automatic,Second,104306,1197,25.8,7,Delhi,No,827072
7062,Toyota,Fortuner,2015,Petrol,Automatic,Third,218507,998,15.7,7,Pune,Yes,621393
7063,Maruti,WagonR,2025,Petrol,Automatic,First,64410,796,20.3,7,Jaipur,Yes,1172451
7064,Tata,Punch,2015,Petrol,Automatic,First,217061,1497,22.7,4,Ahmedabad,No,683140
7065,Renault,Kwid,2016,Diesel,Automatic,First,38617,1498,27.7,5,Mumbai,No,788155
7066,Hyundai,Venue,2018,Diesel,Automatic,First,161459,2184,22.2,5,Pune,Yes,926429
7067,Mahindra,Thar,2021,CNG,Manual,First,183353,2184,25.1,7,Ahmedabad,Yes,990643
7068,Kia,Sonet,2024,Petrol,Automatic,First,227916,2184,27.2,7,Mumbai,No,1117477
7069,Renault,Kwid,2017,Petrol,Manual,Second,146289,998,21.8,4,Hyderabad,Yes,771729
7070,Tata,Tiago,2023,Petrol,Automatic,First,189149,1248,14.7,5,Lucknow,No,1031379
7071,Renault,Kwid,2014,Petrol,Manual,Second,74488,1497,24.8,5,Mumbai,No,679336
7072,Kia,Sonet,2018,Petrol,Automatic,First,203630,796,19.6,4,Chandigarh,Yes,772139
7073,Honda,Jazz,2018,Diesel,Manual,First,138657,2184,16.2,7,Ludhiana,No,940726
7074,Tata,Tiago,2023,Petrol,Automatic,First,196721,1248,21.8,4,Lucknow,Yes,1014281
7075,Tata,Nexon,2023,Petrol,Manual,Second,194618,1197,23.5,5,Mumbai,No,972393
7076,Kia,Sonet,2016,Electric,Automatic,First,8135,1498,19.0,4,Jaipur,Yes,852701
7077,Renault,Triber,2020,Petrol,Automatic,First,43628,1248,15.6,7,Chandigarh,Yes,944561
7078,Tata,Altroz,2023,Diesel,Automatic,Second,135334,1248,25.0,7,Lucknow,Yes,953037
7079,Honda,Amaze,2018,Diesel,Manual,First,164617,1997,21.5,7,Mumbai,Yes,816543
7080,Tata,Nexon,2015,Petrol,Automatic,First,248405,1197,21.3,4,Chandigarh,Yes,538110
7081,Mahindra,Bolero,2013,Petrol,Manual,Second,180438,796,17.5,5,Lucknow,No,569236
7082,Tata,Harrier,2025,Petrol,Manual,Second,21132,1497,25.7,5,Jaipur,No,1224057
7083,Honda,WR-V,2017,Petrol,Manual,First,113242,1997,20.6,7,Jaipur,No,851508
7084,Hyundai,Verna,2015,Diesel,Manual,Second,120851,1997,19.3,5,Jaipur,Yes,881352
7085,Maruti,Baleno,2020,Petrol,Automatic,First,74193,1497,26.1,7,Ahmedabad,No,1011812
7086,Maruti,Swift,2018,CNG,Automatic,First,232261,1197,18.5,5,Ahmedabad,No,711605
7087,Hyundai,Venue,2014,Diesel,Manual,Third,240461,1197,20.7,4,Lucknow,No,443198
7088,Renault,Triber,2022,Diesel,Manual,Second,96536,1997,25.2,5,Lucknow,No,1188052
7089,Maruti,Baleno,2015,CNG,Manual,First,233844,998,26.8,5,Mumbai,Yes,616867
7090,Mahindra,Bolero,2017,Petrol,Automatic,First,52337,1997,12.1,7,Chandigarh,No,996588
7091,Honda,City,2024,Petrol,Automatic,First,73078,1498,12.1,5,Pune,Yes,1176538
7092,Kia,Carens,2020,Diesel,Automatic,Second,101339,1498,26.6,5,Jaipur,No,992007
7093,Honda,City,2020,CNG,Automatic,First,211201,998,21.9,5,Hyderabad,No,787214
7094,Hyundai,Venue,2018,CNG,Manual,Second,149826,998,24.1,7,Delhi,No,865386
7095,Maruti,Swift,2020,Petrol,Manual,First,230521,1497,24.9,7,Pune,Yes,772410
7096,Tata,Nexon,2025,Diesel,Automatic,Second,94338,998,22.4,5,Jaipur,Yes,1259334
7097,Renault,Kiger,2023,CNG,Manual,First,112265,1497,15.2,7,Hyderabad,No,1198638
7098,Tata,Nexon,2025,Petrol,Manual,First,227600,1248,14.3,7,Bengaluru,No,1114201
7099,Toyota,Innova,2019,Diesel,Manual,First,71695,1498,16.6,7,Mumbai,No,1017203
7100,Kia,Carens,2021,Petrol,Manual,First,51764,796,19.2,5,Hyderabad,No,943624
7101,Hyundai,Venue,2010,Petrol,Manual,First,147632,1497,19.4,5,Ahmedabad,No,425045
7102,Hyundai,Grand i10,2010,Petrol,Automatic,First,107978,796,14.7,7,Jaipur,Yes,489846
7103,Kia,Carens,2023,Petrol,Automatic,Second,5979,2184,17.6,5,Delhi,No,1250524
7104,Toyota,Innova,2022,Petrol,Automatic,First,85736,1248,27.8,5,Lucknow,Yes,1139850
7105,Toyota,Innova,2019,Petrol,Manual,First,148746,1197,27.2,5,Bengaluru,No,866993
7106,Toyota,Urban Cruiser,2011,Petrol,Manual,First,200809,1497,16.8,7,Delhi,No,502776
7107,Renault,Kwid,2018,Petrol,Automatic,Third,126959,1498,19.3,7,Chandigarh,No,872881
7108,Mahindra,Scorpio,2016,Petrol,Manual,First,148829,1197,17.8,7,Delhi,Yes,769761
7109,Tata,Altroz,2012,Diesel,Manual,First,231123,1997,19.3,7,Bengaluru,No,594711
7110,Kia,Sonet,2018,Petrol,Manual,Second,18033,998,14.1,4,Ludhiana,No,1000216
7111,Tata,Nexon,2025,Diesel,Manual,Second,138444,1248,23.1,4,Lucknow,Yes,1127395
7112,Mahindra,Bolero,2025,Diesel,Automatic,Third,164976,1997,27.8,4,Lucknow,No,1177958
7113,Toyota,Fortuner,2011,Petrol,Automatic,Second,119288,2184,27.7,7,Delhi,Yes,582606
7114,Mahindra,Thar,2019,Diesel,Automatic,Second,9976,796,13.6,5,Hyderabad,No,1024950
7115,Mahindra,Scorpio,2018,Petrol,Manual,First,15993,1248,18.8,5,Hyderabad,No,953353
7116,Tata,Punch,2022,Petrol,Automatic,Second,57247,2184,25.8,5,Mumbai,No,1232898
7117,Mahindra,Bolero,2011,Petrol,Automatic,First,107465,1197,23.9,5,Lucknow,Yes,598208
7118,Mahindra,XUV300,2018,Petrol,Automatic,Second,187205,1497,19.5,5,Hyderabad,Yes,731879
7119,Toyota,Urban Cruiser,2015,Petrol,Automatic,Second,208819,796,22.0,5,Bengaluru,Yes,588331
7120,Maruti,Baleno,2011,Diesel,Manual,First,174200,1248,26.7,4,Chandigarh,No,510664
7121,Honda,WR-V,2013,Petrol,Automatic,First,131693,2184,20.6,7,Bengaluru,No,753516
7122,Toyota,Urban Cruiser,2020,Electric,Automatic,Second,220475,796,27.1,7,Bengaluru,No,723089
7123,Maruti,WagonR,2019,Petrol,Automatic,First,114739,1497,24.0,4,Bengaluru,Yes,886669
7124,Honda,City,2021,CNG,Manual,Second,69686,998,22.4,7,Pune,No,974776
7125,Renault,Triber,2015,Diesel,Automatic,First,88970,1497,24.6,7,Chandigarh,No,726574
